huc8,name,water_year,precip_mm,et_mm,runoff_mm,surf_runoff_mm,subsurf_runoff_mm,recharge_mm,balance_mm,soil_moisture_m3m3,swe_mm,canopy_mm,t2_degc,td2_degc,q2_kgkg,n_months
12110208,South Laguna Madre,1992,761.3702575791942,576.7202549824126,114.2569526997923,23.154687251462825,91.10226544832946,117.82289839359998,70.39304989698934,0.3293905451876904,6.792473223681971e-08,0.0059618626209867465,23.13634259207339,18.548102047934208,0.014114489874369083,12
12110208,South Laguna Madre,1993,961.696146542025,569.9990604752716,218.13029141744414,83.11880873152184,135.0114826859223,195.1733438069391,173.56679464930926,0.3250015690002299,6.510985952432745e-08,0.0059924670535556135,23.374735191076866,18.72060355210573,0.014239652578553747,12
12110208,South Laguna Madre,1994,506.7740135586562,492.97413405136285,-2.829985680047372,-60.009569103664546,57.179583423617174,76.04321914205997,16.629865187340698,0.31405074859755605,5.075190877236059e-10,0.004057961629477766,23.285672155460645,18.1857463049775,0.013967578862582935,12
12110208,South Laguna Madre,1995,745.7496921285359,563.1421298353904,81.6969717350544,4.955865519133297,76.7411062159211,87.58111078731338,100.91059055809112,0.31851915485687216,3.8495939079590696e-08,0.004022649476494913,23.973264059504118,18.929262601849757,0.014502801344380374,12
12110208,South Laguna Madre,1996,490.5851354959865,422.7993580603279,22.956498694162658,-24.335372816939458,47.291871511102116,69.90781028816416,44.829278741495926,0.30182999071290967,5.043801058745167e-11,0.0033451689461861905,23.018376993623917,17.74098266257886,0.013768365476686218,12
12110208,South Laguna Madre,1997,838.8350184227457,576.523690192222,146.55544379109958,43.31572308077251,103.23972071032708,146.79871928693038,115.75588443942414,0.326577980088756,2.851638855850982e-08,0.00558144324862906,23.152537546593067,18.49659891465916,0.014225243137529002,12
12110208,South Laguna Madre,1998,658.4624978245834,486.1559290157836,79.23360063282462,8.965676379039962,70.26792425378466,110.31088716810076,93.07296817597512,0.3121709471215227,3.394815930819575e-07,0.0044045452365007115,23.424669538703768,18.11999351222522,0.014040197697306913,12
12110208,South Laguna Madre,1999,771.8986713852571,577.7478169478949,96.82020643444459,16.7631339092746,80.05707252516999,117.12416697324825,97.33064800291764,0.31949400451705967,7.577905257463658e-09,0.00412174023041951,23.99434187641492,19.061992940990933,0.014591262214352025,12
12110208,South Laguna Madre,2000,409.61773296889794,431.99755985423883,-1.473116518491345,-40.834158016989775,39.36104149849843,58.207918077006624,-20.906710366849545,0.2991113483393093,4.110276283652755e-09,0.002710256737607811,23.993181358941,18.403334644298297,0.01401393336568623,12
12110208,South Laguna Madre,2001,444.59706610077217,386.3996943971189,3.2248964329049237,-30.02498737900132,33.249883811906244,35.96308546322864,54.97247527074836,0.29996102565325183,1.3992793493216192e-11,0.0040136975259546905,23.112470719423243,17.914446693918137,0.013675986078820332,12
12110208,South Laguna Madre,2002,622.8834226800489,373.7955982131295,97.50878561100005,49.4756287916348,48.03315681936525,78.63712615383182,151.5790388559193,0.2944903975608724,4.906024227982384e-08,0.0035129073486745745,23.42552160902403,17.79936455411297,0.013698765883126745,12
12110208,South Laguna Madre,2003,949.0928812495963,607.573848498261,206.098645940464,69.35420193727448,136.7444440031895,230.88422387372455,135.42038681087132,0.3344327138119391,3.1094415863419075e-08,0.005686778375554147,23.039148842418626,18.498474758676025,0.01422537226988139,12
12110208,South Laguna Madre,2004,812.4582106123037,631.1832988231515,115.1814377429606,-4.2795831494199446,119.46102089238055,140.84588132547813,66.09347404619156,0.3322768682818746,2.169098780234654e-07,0.00465558211788059,23.339464121823028,18.540113952333684,0.014264652482214134,12
12110208,South Laguna Madre,2005,575.133485349544,516.8377896561869,23.19190967393871,-31.551722533676156,54.743632207614866,70.1428256374814,35.10378601941835,0.3130427370491712,0.003992373482728496,0.004294200454228832,23.845072121853832,18.619763879492723,0.0142530220980365,12
12110208,South Laguna Madre,2006,491.0287128651662,446.37559192845407,11.065454542431269,-31.563134644901467,42.628589187332736,47.950506340532385,33.58766639428086,0.2991577788173853,4.511814192515469e-08,0.002864436632462717,23.944448229903685,18.121364647325834,0.014005609966392185,12
12110208,South Laguna Madre,2007,922.3913153858274,581.2614975284667,153.1452806272565,68.64394067393204,84.50133995332448,104.62969739711808,187.98453723010414,0.32709808970046017,1.4283859349268506e-08,0.005837241206560865,23.29451522144126,18.500332713809655,0.014294074870098343,12
12110208,South Laguna Madre,2008,887.0509259792009,559.3246364467926,181.16924951653738,74.71619646119268,106.45305305534471,159.94948950275437,146.55704001587088,0.3158776070582542,3.496202485940441e-12,0.004393055802009067,23.695787687227778,18.323616996327416,0.014170140514309542,12
12110208,South Laguna Madre,2009,465.84393249181846,477.64058450741857,12.37746208242239,-47.81485054716194,60.19231262958433,110.81195671234009,-24.174114098022493,0.30457099732264964,1.050617709690896e-08,0.0031616398558029016,23.93917408892355,18.170619272806164,0.013995147992778482,12
12110208,South Laguna Madre,2010,1028.76623242782,638.2693491647169,181.64127231219254,61.026790697991906,120.61448161420064,139.4726474241619,208.85561095091043,0.3368532665878215,1.4268221505510654e-08,0.00612257586378825,22.786902190568753,18.039288200016642,0.01408503736743605,12
12110208,South Laguna Madre,2011,223.660641680564,351.79400207512634,-25.757838732331628,-50.90330361564328,25.145464883311654,80.48735379205704,-102.37552166223071,0.2783001465005035,0.00031596807983854525,0.0022131835197998777,23.722796380354396,17.675240413430572,0.013731948413730419,12
12110208,South Laguna Madre,2012,433.1603497634806,388.2456351889832,1.8334398868798587,-32.73504943462806,34.56848932150792,37.119280773015596,43.08127468761754,0.29328993843575096,2.3825891213132871e-07,0.003617835761540227,24.26630217370206,18.359500443716797,0.014012946748815135,12
12110208,South Laguna Madre,2013,552.6709109335209,380.2029434896284,29.484298044263774,-10.133682463354697,39.61798050761847,37.08251912475587,142.9836693996287,0.29110502900037183,9.175839805631484e-09,0.004073445637162963,23.880418663996295,17.937209999677805,0.013871814599678461,12
12110208,South Laguna Madre,2014,724.4109811214702,515.0642879339605,100.53448990323695,36.80479428200131,63.729695621235635,95.15350066313026,108.81220328427274,0.3216380300998553,1.0531712492344345e-05,0.005862553480766325,22.62975115765886,17.62400680045704,0.013683085979365026,12
12110208,South Laguna Madre,2015,1010.6763146816718,663.7998976768816,234.37416470691727,67.90087567246486,166.47328903445242,195.95268503718515,112.50225229787287,0.3445442120672018,5.378160927219473e-08,0.00664093759373859,23.008892645135234,18.636082128450198,0.014335457813304725,12
12110208,South Laguna Madre,2016,819.6942729457784,597.4321769237494,128.45534668366784,7.2547728064771855,121.20057387719065,161.97288489294806,93.80674933836119,0.3240365979859538,6.248847536621822e-09,0.004316688963947342,24.147933200039176,19.175869749384503,0.014817960054597033,12
12110208,South Laguna Madre,2017,522.2203138853215,484.6039952085773,15.32749593284884,-36.017113983073564,51.344609915922405,61.1615380198858,22.288822743895345,0.30536926635986295,1.0920229457996891e-11,0.00278925687302475,24.900969772568487,19.298090592430924,0.014744964879753316,12
12110208,South Laguna Madre,2018,573.7211497866886,455.31666719632244,21.6263052012253,-24.556746916494163,46.18305211771946,43.652550885553666,96.77817738914081,0.30591043914826416,1.8855875625578768e-06,0.0070658707118149795,23.88101221334989,18.569266127087587,0.014336895648891427,12
12110208,South Laguna Madre,2019,679.0791004224163,495.400407461617,71.8582941244857,9.831444215266405,62.026849909219294,85.0661994254979,111.82039883631361,0.3173860673398885,4.918102747725413e-09,0.005281958054863854,23.54230650994276,18.627972969380266,0.014479019071519474,12
12110208,South Laguna Madre,2020,897.8592498374175,596.9574373513834,140.68928113217208,49.16777699184706,91.52150414032502,104.73788598799568,160.21253135386195,0.32204552629818356,7.5986638532459e-08,0.00435323646816345,24.246829078991595,19.18631959510674,0.014845271144271569,12
12110208,South Laguna Madre,2021,885.3023937235447,576.6171368364855,189.22513217440425,53.101286485052015,136.12384568935224,197.17795320412142,119.4601247126549,0.3160040591452664,1.1561421792181501e-07,0.004221914449728208,23.483552231811075,18.43598000596768,0.014386247721416475,12
12110208,South Laguna Madre,2022,608.4826219857529,515.4025568668252,50.33766378255715,-36.07396849025954,86.41163227281669,108.37893703560627,42.74240133637053,0.3129748680066557,8.808285229565551e-10,0.003723940291661968,23.872077882256633,18.452745414824392,0.014317903517216221,12
12110208,South Laguna Madre,2023,626.1012423330142,488.9902491544184,68.83112633173322,4.252925136801528,64.5782011949317,102.17794045267416,68.27986684686256,0.30635367696649923,1.3315186941958235e-07,0.004538673121932066,24.31307613345615,18.87414891775012,0.014666745623920403,12
12110208,South Laguna Madre,2024,582.5827533853488,465.59055268758027,42.110371109855585,-13.898917417398934,56.00928852725452,73.42397395996028,74.88182958791299,0.31780933544937046,1.8466163288563287e-08,0.005240095664680026,24.334290644152077,19.116152349381878,0.014926294523970972,12
